date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2022-04-25,SKU0056,291,526,7.0,55
2022-05-02,SKU0056,262,0,7.0,55
2022-05-09,SKU0056,213,0,7.0,55
2022-05-16,SKU0056,178,0,7.0,55
2022-05-23,SKU0056,152,0,7.0,55
2022-05-30,SKU0056,120,0,7.0,55
2022-06-06,SKU0056,87,0,7.0,55
2022-06-13,SKU0056,44,555,7.0,55
2022-06-20,SKU0056,18,474,7.0,55
2022-06-27,SKU0056,314,360,7.0,55
2022-07-04,SKU0056,272,0,7.0,55
2022-07-11,SKU0056,238,0,7.0,55
2022-07-18,SKU0056,206,0,7.0,55
2022-07-25,SKU0056,182,0,7.0,55
2022-08-01,SKU0056,141,0,7.0,55
2022-08-08,SKU0056,115,0,7.0,55
2022-08-15,SKU0056,73,0,7.0,55
2022-08-22,SKU0056,49,436,7.0,55
2022-08-29,SKU0056,19,429,7.0,55
2022-09-05,SKU0056,0,383,7.0,55
2022-09-12,SKU0056,0,586,,55
2022-09-19,SKU0056,0,392,7.0,55
2022-09-26,SKU0056,248,432,7.0,55
2022-10-03,SKU0056,189,0,7.0,55
2022-10-10,SKU0056,137,0,7.0,55
2022-10-17,SKU0056,98,0,7.0,55
2022-10-24,SKU0056,57,0,7.0,55
2022-10-31,SKU0056,15,319,7.0,55
2022-11-07,SKU0056,0,307,7.0,55
2022-11-14,SKU0056,0,449,7.0,55
2022-11-21,SKU0056,327,427,7.0,55
2022-11-28,SKU0056,268,0,7.0,55
2022-12-05,SKU0056,196,0,7.0,55
2022-12-12,SKU0056,126,0,7.0,55
2022-12-19,SKU0056,89,0,7.0,55
2022-12-26,SKU0056,40,508,7.0,55
2023-01-02,SKU0056,324,384,7.0,55
2023-01-09,SKU0056,261,0,7.0,55
2023-01-16,SKU0056,220,0,7.0,55
2023-01-23,SKU0056,172,0,7.0,55
2023-01-30,SKU0056,118,0,7.0,55
2023-02-06,SKU0056,61,0,7.0,55
2023-02-13,SKU0056,22,530,7.0,55
2023-02-20,SKU0056,0,392,7.0,55
2023-02-27,SKU0056,0,409,7.0,55
2023-03-06,SKU0056,262,349,7.0,55
2023-03-13,SKU0056,238,0,7.0,55
2023-03-20,SKU0056,196,0,7.0,55
2023-03-27,SKU0056,160,0,7.0,55
2023-04-03,SKU0056,115,0,7.0,55
2023-04-10,SKU0056,77,0,7.0,55
2023-04-17,SKU0056,41,349,7.0,55
2023-04-24,SKU0056,405,309,7.0,55
2023-05-01,SKU0056,373,0,7.0,55
2023-05-08,SKU0056,331,0,7.0,55
2023-05-15,SKU0056,305,0,7.0,55
2023-05-22,SKU0056,259,0,7.0,55
2023-05-29,SKU0056,222,0,7.0,55
2023-06-05,SKU0056,196,0,7.0,55
2023-06-12,SKU0056,154,0,7.0,55
2023-06-19,SKU0056,122,0,7.0,55
2023-06-26,SKU0056,88,0,7.0,55
2023-07-03,SKU0056,57,0,7.0,55
2023-07-10,SKU0056,361,435,7.0,55
2023-07-17,SKU0056,328,0,7.0,55
2023-07-24,SKU0056,306,0,7.0,55
2023-07-31,SKU0056,277,0,7.0,55
2023-08-07,SKU0056,251,0,7.0,55
2023-08-14,SKU0056,218,0,7.0,55
2023-08-21,SKU0056,182,0,7.0,55
2023-08-28,SKU0056,162,0,7.0,55
2023-09-04,SKU0056,124,0,7.0,55
2023-09-11,SKU0056,82,0,7.0,55
2023-09-18,SKU0056,38,460,7.0,55
2023-09-25,SKU0056,414,349,7.0,55
2023-10-02,SKU0056,358,0,7.0,55
2023-10-09,SKU0056,310,0,7.0,55
2023-10-16,SKU0056,256,0,7.0,55
2023-10-23,SKU0056,199,0,7.0,55
2023-10-30,SKU0056,136,0,7.0,55
2023-11-06,SKU0056,86,0,7.0,55
2023-11-13,SKU0056,401,462,7.0,55
2023-11-20,SKU0056,348,0,7.0,55
2023-11-27,SKU0056,302,0,7.0,55
2023-12-04,SKU0056,260,0,7.0,55
2023-12-11,SKU0056,193,0,7.0,55
2023-12-18,SKU0056,160,0,7.0,55
2023-12-25,SKU0056,128,0,7.0,55
2022-01-03,SKU0057,51,0,21.0,20
2022-01-10,SKU0057,48,0,21.0,20
2022-01-17,SKU0057,42,0,21.0,20
2022-01-24,SKU0057,38,0,21.0,20
2022-01-31,SKU0057,33,0,21.0,20
2022-02-07,SKU0057,26,0,21.0,20
2022-02-14,SKU0057,22,0,21.0,20
2022-02-21,SKU0057,14,47,21.0,20
2022-02-28,SKU0057,8,60,21.0,20
2022-03-07,SKU0057,45,60,21.0,20
2022-03-14,SKU0057,42,0,21.0,20
2022-03-21,SKU0057,38,0,21.0,20
2022-03-28,SKU0057,36,0,21.0,20
2022-04-04,SKU0057,33,0,21.0,20
2022-04-11,SKU0057,30,0,21.0,20
2022-04-18,SKU0057,27,0,21.0,20
2022-04-25,SKU0057,23,0,21.0,20
2022-05-02,SKU0057,20,58,21.0,20
2022-05-09,SKU0057,16,52,21.0,20
2022-05-16,SKU0057,42,40,21.0,20
2022-05-23,SKU0057,39,0,21.0,20
2022-05-30,SKU0057,34,0,21.0,20
2022-06-06,SKU0057,32,0,21.0,20
2022-06-13,SKU0057,30,0,21.0,20
2022-06-20,SKU0057,27,0,21.0,20
2022-06-27,SKU0057,24,0,,20
2022-07-04,SKU0057,21,0,21.0,20
2022-07-11,SKU0057,49,61,21.0,20
2022-07-18,SKU0057,45,0,21.0,20
2022-07-25,SKU0057,42,0,21.0,20
2022-08-01,SKU0057,39,0,21.0,20
2022-08-08,SKU0057,35,0,21.0,20
2022-08-15,SKU0057,33,0,21.0,20
2022-08-22,SKU0057,30,0,21.0,20
2022-08-29,SKU0057,25,0,21.0,20
2022-09-05,SKU0057,18,52,21.0,20
2022-09-12,SKU0057,13,53,21.0,20
2022-09-19,SKU0057,43,61,21.0,20
2022-09-26,SKU0057,38,0,21.0,20
2022-10-03,SKU0057,35,0,21.0,20
2022-10-10,SKU0057,28,0,21.0,20
2022-10-17,SKU0057,23,0,21.0,20
2022-10-24,SKU0057,54,39,21.0,20
2022-10-31,SKU0057,47,0,21.0,20
2022-11-07,SKU0057,43,0,21.0,20
2022-11-14,SKU0057,39,0,21.0,20
2022-11-21,SKU0057,34,0,21.0,20
2022-11-28,SKU0057,28,0,21.0,20
2022-12-05,SKU0057,22,0,21.0,20
2022-12-12,SKU0057,46,46,21.0,20
2022-12-19,SKU0057,39,0,21.0,20
2022-12-26,SKU0057,32,0,21.0,20
2023-01-02,SKU0057,27,0,21.0,20
2023-01-09,SKU0057,71,69,21.0,20
2023-01-16,SKU0057,63,0,21.0,20
2023-01-23,SKU0057,59,0,21.0,20
2023-01-30,SKU0057,56,0,21.0,20
2023-02-06,SKU0057,49,0,21.0,20
2023-02-13,SKU0057,43,0,21.0,20
2023-02-20,SKU0057,36,0,,20
2023-02-27,SKU0057,32,0,,20
2023-03-06,SKU0057,29,0,21.0,20
2023-03-13,SKU0057,25,0,21.0,20
2023-03-20,SKU0057,21,0,21.0,20
2023-03-27,SKU0057,45,48,21.0,20
2023-04-03,SKU0057,41,0,21.0,20
2023-04-10,SKU0057,37,0,21.0,20
2023-04-17,SKU0057,34,0,21.0,20
2023-04-24,SKU0057,31,0,21.0,20
2023-05-01,SKU0057,28,0,21.0,20
2023-05-08,SKU0057,23,0,21.0,20
2023-05-15,SKU0057,18,57,21.0,20
2023-05-22,SKU0057,48,67,21.0,20
2023-05-29,SKU0057,44,0,21.0,20
2023-06-05,SKU0057,41,0,21.0,20
2023-06-12,SKU0057,38,0,21.0,20
2023-06-19,SKU0057,33,0,21.0,20
2023-06-26,SKU0057,28,0,21.0,20
2023-07-03,SKU0057,25,0,21.0,20
2023-07-10,SKU0057,21,0,21.0,20
2023-07-17,SKU0057,18,45,,20
2023-07-24,SKU0057,16,66,21.0,20
2023-07-31,SKU0057,49,54,21.0,20
2023-08-07,SKU0057,45,0,21.0,20
2023-08-14,SKU0057,41,0,21.0,20
2023-08-21,SKU0057,37,0,21.0,20
2023-08-28,SKU0057,35,0,21.0,20
2023-09-04,SKU0057,31,0,21.0,20
2023-09-11,SKU0057,25,0,21.0,20
2023-09-18,SKU0057,18,61,21.0,20
2023-09-25,SKU0057,12,50,21.0,20
2023-10-02,SKU0057,8,65,21.0,20
2023-10-09,SKU0057,45,52,21.0,20
2023-10-16,SKU0057,39,0,21.0,20
2023-10-23,SKU0057,35,0,21.0,20
2023-10-30,SKU0057,31,0,21.0,20
2023-11-06,SKU0057,27,0,21.0,20
2023-11-13,SKU0057,24,0,21.0,20
2023-11-20,SKU0057,21,0,21.0,20
2023-11-27,SKU0057,52,66,21.0,20
2023-12-04,SKU0057,47,0,21.0,20
2023-12-11,SKU0057,43,0,21.0,20
2023-12-18,SKU0057,36,0,21.0,20
2023-12-25,SKU0057,30,0,21.0,20
2022-01-03,SKU0058,63,0,14.0,25
2022-01-10,SKU0058,55,0,14.0,25
2022-01-17,SKU0058,45,0,14.0,25
2022-01-24,SKU0058,34,0,14.0,25
2022-01-31,SKU0058,79,134,14.0,25
2022-02-07,SKU0058,65,0,14.0,25
2022-02-14,SKU0058,54,0,14.0,25
2022-02-21,SKU0058,38,0,14.0,25
2022-02-28,SKU0058,30,0,14.0,25
2022-03-07,SKU0058,20,98,14.0,25
2022-03-14,SKU0058,12,88,14.0,25
2022-03-21,SKU0058,97,124,14.0,25
2022-03-28,SKU0058,87,0,14.0,25
2022-04-04,SKU0058,77,0,14.0,25
2022-04-11,SKU0058,69,0,14.0,25
2022-04-18,SKU0058,58,0,14.0,25
2022-04-25,SKU0058,48,0,14.0,25
2022-05-02,SKU0058,39,0,14.0,25
2022-05-09,SKU0058,29,0,14.0,25
2022-05-16,SKU0058,95,80,14.0,25
2022-05-23,SKU0058,89,0,14.0,25
2022-05-30,SKU0058,81,0,14.0,25
2022-06-06,SKU0058,73,0,14.0,25
2022-06-13,SKU0058,68,0,14.0,25
2022-06-20,SKU0058,60,0,14.0,25
2022-06-27,SKU0058,54,0,14.0,25
2022-07-04,SKU0058,47,0,14.0,25
2022-07-11,SKU0058,39,0,14.0,25
2022-07-18,SKU0058,35,0,14.0,25
2022-07-25,SKU0058,28,0,14.0,25
2022-08-01,SKU0058,86,103,14.0,25
2022-08-08,SKU0058,81,0,14.0,25
2022-08-15,SKU0058,74,0,14.0,25
2022-08-22,SKU0058,65,0,14.0,25
2022-08-29,SKU0058,56,0,14.0,25
2022-09-05,SKU0058,42,0,14.0,25
2022-09-12,SKU0058,30,0,14.0,25
2022-09-19,SKU0058,18,84,14.0,25
2022-09-26,SKU0058,9,118,14.0,25
2022-10-03,SKU0058,88,83,14.0,25
2022-10-10,SKU0058,76,0,14.0,25
2022-10-17,SKU0058,64,0,14.0,25
2022-10-24,SKU0058,57,0,14.0,25
2022-10-31,SKU0058,50,0,14.0,25
2022-11-07,SKU0058,38,0,14.0,25
2022-11-14,SKU0058,27,0,14.0,25
2022-11-21,SKU0058,63,128,14.0,25
2022-11-28,SKU0058,51,0,14.0,25
2022-12-05,SKU0058,44,0,14.0,25
2022-12-12,SKU0058,32,0,14.0,25
2022-12-19,SKU0058,22,104,14.0,25
2022-12-26,SKU0058,108,74,14.0,25
2023-01-02,SKU0058,93,0,14.0,25
2023-01-09,SKU0058,79,0,14.0,25
2023-01-16,SKU0058,66,0,14.0,25
2023-01-23,SKU0058,53,0,14.0,25
2023-01-30,SKU0058,38,0,14.0,25
2023-02-06,SKU0058,31,0,14.0,25
2023-02-13,SKU0058,23,119,14.0,25
2023-02-20,SKU0058,7,82,14.0,25
2023-02-27,SKU0058,0,114,14.0,25
2023-03-06,SKU0058,74,98,14.0,25
2023-03-13,SKU0058,67,0,14.0,25
2023-03-20,SKU0058,59,0,14.0,25
2023-03-27,SKU0058,54,0,14.0,25
2023-04-03,SKU0058,43,0,14.0,25
2023-04-10,SKU0058,34,0,14.0,25
2023-04-17,SKU0058,28,0,14.0,25
2023-04-24,SKU0058,19,74,14.0,25
2023-05-01,SKU0058,9,122,14.0,25
2023-05-08,SKU0058,4,110,14.0,25
2023-05-15,SKU0058,0,95,14.0,25
2023-05-22,SKU0058,0,105,14.0,25
2023-05-29,SKU0058,99,104,14.0,25
2023-06-05,SKU0058,90,0,14.0,25
2023-06-12,SKU0058,82,0,14.0,25
2023-06-19,SKU0058,74,0,14.0,25
2023-06-26,SKU0058,69,0,14.0,25
2023-07-03,SKU0058,60,0,14.0,25
2023-07-10,SKU0058,51,0,14.0,25
2023-07-17,SKU0058,46,0,14.0,25
2023-07-24,SKU0058,38,0,14.0,25
2023-07-31,SKU0058,29,0,14.0,25
2023-08-07,SKU0058,111,104,14.0,25
2023-08-14,SKU0058,106,0,14.0,25
2023-08-21,SKU0058,101,0,14.0,25
2023-08-28,SKU0058,94,0,14.0,25
2023-09-04,SKU0058,88,0,14.0,25
2023-09-11,SKU0058,80,0,14.0,25
2023-09-18,SKU0058,72,0,14.0,25
2023-09-25,SKU0058,64,0,14.0,25
2023-10-02,SKU0058,57,0,14.0,25
2023-10-09,SKU0058,50,0,14.0,25
2023-10-16,SKU0058,42,0,14.0,25
2023-10-23,SKU0058,33,0,14.0,25
2023-10-30,SKU0058,106,128,14.0,25
2023-11-06,SKU0058,97,0,14.0,25
2023-11-13,SKU0058,89,0,14.0,25
2023-11-20,SKU0058,81,0,14.0,25
2023-11-27,SKU0058,75,0,,25
2023-12-04,SKU0058,60,0,14.0,25
2023-12-11,SKU0058,53,0,14.0,25
2023-12-18,SKU0058,45,0,14.0,25
2023-12-25,SKU0058,36,0,14.0,25
2022-01-03,SKU0059,109,0,14.0,54
2022-01-10,SKU0059,93,0,14.0,54
2022-01-17,SKU0059,62,0,14.0,54
2022-01-24,SKU0059,32,275,14.0,54
2022-01-31,SKU0059,0,161,14.0,54
2022-02-07,SKU0059,0,249,14.0,54
2022-02-14,SKU0059,175,276,14.0,54
2022-02-21,SKU0059,149,0,14.0,54
2022-02-28,SKU0059,130,0,14.0,54
2022-03-07,SKU0059,119,0,14.0,54
2022-03-14,SKU0059,108,0,14.0,54
2022-03-21,SKU0059,86,0,14.0,54
2022-03-28,SKU0059,74,0,14.0,54
2022-04-04,SKU0059,53,221,14.0,54
2022-04-11,SKU0059,218,206,14.0,54
2022-04-18,SKU0059,205,0,14.0,54
2022-04-25,SKU0059,194,0,14.0,54
2022-05-02,SKU0059,179,0,14.0,54
2022-05-09,SKU0059,166,0,14.0,54
2022-05-16,SKU0059,153,0,14.0,54
2022-05-23,SKU0059,132,0,14.0,54
2022-05-30,SKU0059,119,0,14.0,54
2022-06-06,SKU0059,103,0,14.0,54
2022-06-13,SKU0059,83,0,14.0,54
2022-06-20,SKU0059,64,0,14.0,54
2022-06-27,SKU0059,199,218,14.0,54
2022-07-04,SKU0059,180,0,14.0,54
2022-07-11,SKU0059,167,0,14.0,54
2022-07-18,SKU0059,156,0,14.0,54
2022-07-25,SKU0059,144,0,,54
2022-08-01,SKU0059,123,0,14.0,54
2022-08-08,SKU0059,107,0,14.0,54
2022-08-15,SKU0059,86,0,14.0,54
2022-08-22,SKU0059,69,0,14.0,54
2022-08-29,SKU0059,192,147,14.0,54
2022-09-05,SKU0059,167,0,14.0,54
2022-09-12,SKU0059,140,0,14.0,54
2022-09-19,SKU0059,112,0,14.0,54
2022-09-26,SKU0059,99,0,14.0,54
2022-10-03,SKU0059,72,0,14.0,54
2022-10-10,SKU0059,52,160,14.0,54
2022-10-17,SKU0059,34,255,14.0,54
2022-10-24,SKU0059,15,174,14.0,54
2022-10-31,SKU0059,0,249,14.0,54
2022-11-07,SKU0059,0,176,14.0,54
2022-11-14,SKU0059,0,172,14.0,54
2022-11-21,SKU0059,0,270,14.0,54
2022-11-28,SKU0059,159,267,14.0,54
2022-12-05,SKU0059,133,0,14.0,54
2022-12-12,SKU0059,113,0,14.0,54
2022-12-19,SKU0059,97,0,14.0,54
2022-12-26,SKU0059,76,0,14.0,54
2023-01-02,SKU0059,268,263,14.0,54
2023-01-09,SKU0059,253,0,14.0,54
2023-01-16,SKU0059,225,0,14.0,54
2023-01-23,SKU0059,193,0,14.0,54
2023-01-30,SKU0059,174,0,14.0,54
2023-02-06,SKU0059,144,0,14.0,54
2023-02-13,SKU0059,116,0,14.0,54
2023-02-20,SKU0059,92,0,14.0,54
2023-02-27,SKU0059,62,0,14.0,54
2023-03-06,SKU0059,46,278,14.0,54
2023-03-13,SKU0059,194,157,14.0,54
2023-03-20,SKU0059,183,0,14.0,54
2023-03-27,SKU0059,159,0,14.0,54
2023-04-03,SKU0059,136,0,14.0,54
2023-04-10,SKU0059,122,0,14.0,54
2023-04-17,SKU0059,102,0,14.0,54
2023-04-24,SKU0059,89,0,14.0,54
2023-05-01,SKU0059,65,0,14.0,54
2023-05-08,SKU0059,52,185,14.0,54
2023-05-15,SKU0059,243,269,14.0,54
2023-05-22,SKU0059,221,0,14.0,54
2023-05-29,SKU0059,209,0,,54
2023-06-05,SKU0059,193,0,14.0,54
2023-06-12,SKU0059,180,0,14.0,54
2023-06-19,SKU0059,166,0,14.0,54
2023-06-26,SKU0059,149,0,14.0,54
2023-07-03,SKU0059,135,0,14.0,54
2023-07-10,SKU0059,126,0,14.0,54
2023-07-17,SKU0059,114,0,14.0,54
2023-07-24,SKU0059,93,0,14.0,54
2023-07-31,SKU0059,73,0,14.0,54
2023-08-07,SKU0059,60,0,14.0,54
2023-08-14,SKU0059,51,166,14.0,54
2023-08-21,SKU0059,37,249,14.0,54
2023-08-28,SKU0059,18,162,14.0,54
2023-09-04,SKU0059,115,242,14.0,54
2023-09-11,SKU0059,91,0,14.0,54
2023-09-18,SKU0059,61,0,,54
2023-09-25,SKU0059,40,233,14.0,54
2023-10-02,SKU0059,17,194,14.0,54
2023-10-09,SKU0059,2,268,14.0,54
2023-10-16,SKU0059,0,209,14.0,54
2023-10-23,SKU0059,215,187,14.0,54
2023-10-30,SKU0059,194,0,14.0,54
2023-11-06,SKU0059,179,0,14.0,54
2023-11-13,SKU0059,149,0,14.0,54
2023-11-20,SKU0059,131,0,14.0,54
2023-11-27,SKU0059,114,0,,54
2023-12-04,SKU0059,91,0,14.0,54
2023-12-11,SKU0059,57,0,14.0,54
2023-12-18,SKU0059,235,165,14.0,54
2023-12-25,SKU0059,208,0,14.0,54
2022-01-03,SKU0060,458,507,30.0,252
2022-01-10,SKU0060,388,0,30.0,252
2022-01-17,SKU0060,320,0,30.0,252
2022-01-24,SKU0060,266,0,30.0,252
2022-01-31,SKU0060,230,431,30.0,252
2022-02-07,SKU0060,183,393,30.0,252
2022-02-14,SKU0060,125,457,30.0,252
2022-02-21,SKU0060,357,378,30.0,252
2022-02-28,SKU0060,313,0,30.0,252
2022-03-07,SKU0060,274,0,30.0,252
2022-03-14,SKU0060,588,474,30.0,252
2022-03-21,SKU0060,535,0,30.0,252
2022-03-28,SKU0060,492,0,30.0,252
2022-04-04,SKU0060,439,0,30.0,252
2022-04-11,SKU0060,406,0,30.0,252
2022-04-18,SKU0060,363,0,30.0,252
2022-04-25,SKU0060,336,0,30.0,252
2022-05-02,SKU0060,300,0,30.0,252
2022-05-09,SKU0060,266,0,30.0,252
2022-05-16,SKU0060,218,497,30.0,252
2022-05-23,SKU0060,188,392,30.0,252
2022-05-30,SKU0060,143,338,30.0,252
2022-06-06,SKU0060,119,498,,252
2022-06-13,SKU0060,431,584,30.0,252
2022-06-20,SKU0060,400,0,30.0,252
2022-06-27,SKU0060,362,0,30.0,252
2022-07-04,SKU0060,324,0,30.0,252
2022-07-11,SKU0060,283,0,30.0,252
2022-07-18,SKU0060,263,0,30.0,252
2022-07-25,SKU0060,240,357,30.0,252
2022-08-01,SKU0060,497,587,30.0,252
2022-08-08,SKU0060,458,0,30.0,252
2022-08-15,SKU0060,437,0,30.0,252
2022-08-22,SKU0060,410,0,30.0,252
2022-08-29,SKU0060,382,0,30.0,252
2022-09-05,SKU0060,325,0,,252
2022-09-12,SKU0060,275,0,30.0,252
2022-09-19,SKU0060,229,425,30.0,252
2022-09-26,SKU0060,570,453,30.0,252
2022-10-03,SKU0060,525,0,30.0,252
2022-10-10,SKU0060,459,0,30.0,252
2022-10-17,SKU0060,419,0,30.0,252
2022-10-24,SKU0060,356,0,30.0,252
2022-10-31,SKU0060,292,0,30.0,252
2022-11-07,SKU0060,707,558,,252
2022-11-14,SKU0060,644,0,30.0,252
2022-11-21,SKU0060,607,0,30.0,252
2022-11-28,SKU0060,544,0,30.0,252
2022-12-05,SKU0060,484,0,30.0,252
2022-12-12,SKU0060,423,0,30.0,252
2022-12-19,SKU0060,379,0,30.0,252
2022-12-26,SKU0060,338,0,30.0,252
2023-01-02,SKU0060,303,0,30.0,252
2023-01-09,SKU0060,265,0,30.0,252
2023-01-16,SKU0060,228,474,30.0,252
2023-01-23,SKU0060,183,318,30.0,252
2023-01-30,SKU0060,115,615,30.0,252
2023-02-06,SKU0060,494,351,30.0,252
2023-02-13,SKU0060,456,0,30.0,252
2023-02-20,SKU0060,422,0,30.0,252
2023-02-27,SKU0060,360,0,30.0,252
2023-03-06,SKU0060,321,0,30.0,252
2023-03-13,SKU0060,270,0,30.0,252
2023-03-20,SKU0060,570,433,30.0,252
2023-03-27,SKU0060,546,0,30.0,252
2023-04-03,SKU0060,510,0,30.0,252
2023-04-10,SKU0060,473,0,30.0,252
2023-04-17,SKU0060,428,0,30.0,252
2023-04-24,SKU0060,375,0,30.0,252
2023-05-01,SKU0060,341,0,30.0,252
2023-05-08,SKU0060,310,0,30.0,252
2023-05-15,SKU0060,277,0,30.0,252
2023-05-22,SKU0060,239,519,30.0,252
2023-05-29,SKU0060,208,512,30.0,252
2023-06-05,SKU0060,556,321,30.0,252
2023-06-12,SKU0060,522,0,30.0,252
2023-06-19,SKU0060,485,0,30.0,252
2023-06-26,SKU0060,454,0,30.0,252
2023-07-03,SKU0060,418,0,30.0,252
2023-07-10,SKU0060,388,0,30.0,252
2023-07-17,SKU0060,365,0,30.0,252
2023-07-24,SKU0060,337,0,30.0,252
2023-07-31,SKU0060,298,0,30.0,252
2023-08-07,SKU0060,265,0,30.0,252
2023-08-14,SKU0060,243,443,30.0,252
2023-08-21,SKU0060,208,383,,252
2023-08-28,SKU0060,165,459,30.0,252
2023-09-04,SKU0060,119,364,30.0,252
2023-09-11,SKU0060,60,422,30.0,252
2023-09-18,SKU0060,354,585,30.0,252
2023-09-25,SKU0060,301,0,30.0,252
2023-10-02,SKU0060,269,0,30.0,252
2023-10-09,SKU0060,476,428,30.0,252
2023-10-16,SKU0060,419,0,30.0,252
2023-10-23,SKU0060,364,0,30.0,252
2023-10-30,SKU0060,315,0,30.0,252
2023-11-06,SKU0060,277,0,30.0,252
2023-11-13,SKU0060,219,360,30.0,252
2023-11-20,SKU0060,163,543,30.0,252
2023-11-27,SKU0060,495,484,30.0,252
2023-12-04,SKU0060,428,0,30.0,252
2023-12-11,SKU0060,357,0,30.0,252
2023-12-18,SKU0060,316,0,30.0,252
2023-12-25,SKU0060,263,0,30.0,252
2022-01-03,SKU0061,43,0,7.0,10
2022-01-10,SKU0061,35,0,7.0,10
2022-01-17,SKU0061,23,0,7.0,10
2022-01-24,SKU0061,16,0,7.0,10
2022-01-31,SKU0061,68,71,7.0,10
2022-02-07,SKU0061,57,0,7.0,10
2022-02-14,SKU0061,47,0,7.0,10
2022-02-21,SKU0061,35,0,7.0,10
2022-02-28,SKU0061,23,0,7.0,10
2022-03-07,SKU0061,14,0,7.0,10
2022-03-14,SKU0061,6,62,7.0,10
2022-03-21,SKU0061,42,99,7.0,10
2022-03-28,SKU0061,38,0,7.0,10
2022-04-04,SKU0061,34,0,7.0,10
2022-04-11,SKU0061,25,0,7.0,10
2022-04-18,SKU0061,17,0,7.0,10
2022-04-25,SKU0061,85,91,7.0,10
2022-05-02,SKU0061,77,0,7.0,10
2022-05-09,SKU0061,68,0,7.0,10
2022-05-16,SKU0061,61,0,7.0,10
2022-05-23,SKU0061,57,0,7.0,10
2022-05-30,SKU0061,52,0,7.0,10
2022-06-06,SKU0061,49,0,7.0,10
2022-06-13,SKU0061,42,0,7.0,10
2022-06-20,SKU0061,38,0,7.0,10
2022-06-27,SKU0061,34,0,7.0,10
2022-07-04,SKU0061,30,0,7.0,10
2022-07-11,SKU0061,23,0,7.0,10
2022-07-18,SKU0061,18,0,7.0,10
2022-07-25,SKU0061,15,0,,10
2022-08-01,SKU0061,11,0,7.0,10
2022-08-08,SKU0061,80,77,7.0,10
2022-08-15,SKU0061,74,0,7.0,10
2022-08-22,SKU0061,69,0,7.0,10
2022-08-29,SKU0061,63,0,7.0,10
2022-09-05,SKU0061,56,0,7.0,10
2022-09-12,SKU0061,48,0,7.0,10
2022-09-19,SKU0061,43,0,7.0,10
2022-09-26,SKU0061,38,0,7.0,10
2022-10-03,SKU0061,31,0,7.0,10
2022-10-10,SKU0061,20,0,7.0,10
2022-10-17,SKU0061,10,79,7.0,10
2022-10-24,SKU0061,83,104,7.0,10
2022-10-31,SKU0061,74,0,7.0,10
2022-11-07,SKU0061,64,0,7.0,10
2022-11-14,SKU0061,56,0,7.0,10
2022-11-21,SKU0061,46,0,7.0,10
2022-11-28,SKU0061,37,0,7.0,10
2022-12-05,SKU0061,29,0,7.0,10
2022-12-12,SKU0061,19,0,7.0,10
2022-12-19,SKU0061,9,95,7.0,10
2022-12-26,SKU0061,71,58,7.0,10
2023-01-02,SKU0061,59,0,7.0,10
2023-01-09,SKU0061,51,0,7.0,10
2023-01-16,SKU0061,39,0,7.0,10
2023-01-23,SKU0061,33,0,7.0,10
2023-01-30,SKU0061,26,0,7.0,10
2023-02-06,SKU0061,14,0,7.0,10
2023-02-13,SKU0061,77,67,7.0,10
2023-02-20,SKU0061,65,0,7.0,10
2023-02-27,SKU0061,55,0,7.0,10
2023-03-06,SKU0061,48,0,7.0,10
2023-03-13,SKU0061,44,0,7.0,10
2023-03-20,SKU0061,36,0,7.0,10
2023-03-27,SKU0061,28,0,7.0,10
2023-04-03,SKU0061,22,0,7.0,10
2023-04-10,SKU0061,17,0,7.0,10
2023-04-17,SKU0061,13,0,7.0,10
2023-04-24,SKU0061,5,66,7.0,10
2023-05-01,SKU0061,80,85,7.0,10
2023-05-08,SKU0061,73,0,,10
2023-05-15,SKU0061,64,0,7.0,10
2023-05-22,SKU0061,58,0,7.0,10
2023-05-29,SKU0061,52,0,7.0,10
2023-06-05,SKU0061,45,0,7.0,10
2023-06-12,SKU0061,42,0,7.0,10
2023-06-19,SKU0061,35,0,7.0,10
2023-06-26,SKU0061,31,0,7.0,10
2023-07-03,SKU0061,25,0,7.0,10
2023-07-10,SKU0061,21,0,7.0,10
2023-07-17,SKU0061,16,0,7.0,10
2023-07-24,SKU0061,9,72,7.0,10
2023-07-31,SKU0061,4,106,7.0,10
2023-08-07,SKU0061,0,104,7.0,10
2023-08-14,SKU0061,0,78,7.0,10
2023-08-21,SKU0061,0,101,7.0,10
2023-08-28,SKU0061,51,77,7.0,10
2023-09-04,SKU0061,46,0,7.0,10
2023-09-11,SKU0061,36,0,7.0,10
2023-09-18,SKU0061,28,0,7.0,10
2023-09-25,SKU0061,19,0,,10
2023-10-02,SKU0061,12,0,7.0,10
2023-10-09,SKU0061,6,55,7.0,10
2023-10-16,SKU0061,47,106,7.0,10
2023-10-23,SKU0061,36,0,7.0,10
2023-10-30,SKU0061,31,0,7.0,10
2023-11-06,SKU0061,22,0,7.0,10
2023-11-13,SKU0061,11,0,7.0,10
2023-11-20,SKU0061,0,107,7.0,10
2023-11-27,SKU0061,0,76,7.0,10
2023-12-04,SKU0061,43,106,7.0,10
2023-12-11,SKU0061,34,0,7.0,10
2023-12-18,SKU0061,25,0,7.0,10
2023-12-25,SKU0061,19,0,7.0,10
2022-01-03,SKU0062,101,0,10.0,20
